drain TotalCurrent(IdVg_VdLin_n5_des) X,drain TotalCurrent(IdVg_VdLin_n5_des) Y,drain TotalCurrent(IdVg_VdLin_n17_des) X,drain TotalCurrent(IdVg_VdLin_n17_des) Y,drain TotalCurrent(IdVg_VdLin_n21_des) X,drain TotalCurrent(IdVg_VdLin_n21_des) Y,drain TotalCurrent(IdVg_VdLin_n25_des) X,drain TotalCurrent(IdVg_VdLin_n25_des) Y,drain TotalCurrent(IdVg_VdLin_n29_des) X,drain TotalCurrent(IdVg_VdLin_n29_des) Y,drain TotalCurrent(IdVg_VdLin_n35_des) X,drain TotalCurrent(IdVg_VdLin_n35_des) Y,drain TotalCurrent(IdVg_VdLin_n36_des) X,drain TotalCurrent(IdVg_VdLin_n36_des) Y,drain TotalCurrent(IdVg_VdLin_n37_des) X,drain TotalCurrent(IdVg_VdLin_n37_des) Y,drain TotalCurrent(IdVg_VdLin_n38_des) X,drain TotalCurrent(IdVg_VdLin_n38_des) Y,drain TotalCurrent(IdVg_VdLin_n39_des) X,drain TotalCurrent(IdVg_VdLin_n39_des) Y,drain TotalCurrent(IdVg_VdLin_n76_des) X,drain TotalCurrent(IdVg_VdLin_n76_des) Y,drain TotalCurrent(IdVg_VdLin_n77_des) X,drain TotalCurrent(IdVg_VdLin_n77_des) Y,drain TotalCurrent(IdVg_VdLin_n78_des) X,drain TotalCurrent(IdVg_VdLin_n78_des) Y,drain TotalCurrent(IdVg_VdLin_n79_des) X,drain TotalCurrent(IdVg_VdLin_n79_des) Y,drain TotalCurrent(IdVg_VdLin_n80_des) X,drain TotalCurrent(IdVg_VdLin_n80_des) Y,drain TotalCurrent(IdVg_VdLin_n83_des) X,drain TotalCurrent(IdVg_VdLin_n83_des) Y,drain TotalCurrent(IdVg_VdLin_n84_des) X,drain TotalCurrent(IdVg_VdLin_n84_des) Y,drain TotalCurrent(IdVg_VdLin_n85_des) X,drain TotalCurrent(IdVg_VdLin_n85_des) Y,drain TotalCurrent(IdVg_VdLin_n86_des) X,drain TotalCurrent(IdVg_VdLin_n86_des) Y,drain TotalCurrent(IdVg_VdLin_n87_des) X,drain TotalCurrent(IdVg_VdLin_n87_des) Y
0.36,0.00024059997,0.54,0.00029967576,0.72,0.0003170381,0.9,0.00032612948,1.08,0.00033220396,0.36,4.9146907e-05,0.54,6.4085807e-05,0.72,6.8758507e-05,0.9,7.1257704e-05,1.08,7.296198e-05,0.36,0.00019991225,0.54,0.00029591443,0.72,0.00031790873,0.9,0.00032746483,1.08,0.00033279107,0.36,3.9653834e-05,0.54,6.3395964e-05,0.72,6.9260959e-05,0.9,7.1899161e-05,1.08,7.3393519e-05
0.34,0.00023125099,0.51,0.00029612209,0.68,0.00031444218,0.85,0.00032398235,1.02,0.00033044305,0.34,4.6882381e-05,0.51,6.3150013e-05,0.68,6.8055784e-05,0.85,7.0662891e-05,1.02,7.2462215e-05,0.34,0.00018838394,0.51,0.00029295202,0.68,0.00031585001,0.85,0.00032572155,1.02,0.00033131004,0.34,3.6963853e-05,0.51,6.2622627e-05,0.68,6.8705239e-05,0.85,7.141899e-05,1.02,7.2975928e-05
0.32,0.00022027794,0.48,0.00029210753,0.64,0.00031155679,0.8,0.00032158587,0.96,0.00032843147,0.32,4.4252606e-05,0.48,6.2098224e-05,0.64,6.7277665e-05,0.8,7.0002531e-05,0.96,7.1897033e-05,0.32,0.00017512508,0.48,0.00028965383,0.64,0.00031358953,0.8,0.00032379959,0.96,0.00032964691,0.32,3.3909754e-05,0.48,6.1766516e-05,0.64,6.8098104e-05,0.8,7.0891863e-05,0.96,7.2509236e-05
0.3,0.00020731641,0.45,0.00028752527,0.6,0.00030831954,0.75,0.00031889629,0.9,0.00032613969,0.3,4.1190921e-05,0.45,6.0904854e-05,0.6,6.6409639e-05,0.75,6.9265675e-05,0.9,7.1258739e-05,0.3,0.00015993265,0.45,0.00028596885,0.6,0.00031109342,0.75,0.00032167784,0.9,0.00032777461,0.3,3.0468158e-05,0.45,6.0812834e-05,0.6,6.7432196e-05,0.75,7.0312086e-05,0.9,7.1988649e-05
0.28,0.00019200278,0.42,0.00028222996,0.56,0.00030464453,0.7,0.00031586156,0.84,0.00032353464,0.28,3.7633733e-05,0.42,5.9535259e-05,0.56,6.5432561e-05,0.7,6.8439316e-05,0.84,7.0537365e-05,0.28,0.00014271426,0.42,0.00028182155,0.56,0.00030833606,0.7,0.00031932705,0.84,0.00032566564,0.28,2.6650794e-05,0.42,5.9742713e-05,0.56,6.6698169e-05,0.7,6.9672538e-05,0.84,7.1407791e-05
0.26,0.00017397791,0.39,0.00027600875,0.52,0.00030044043,0.65,0.00031240015,0.78,0.00032055804,0.26,3.3542429e-05,0.39,5.7943048e-05,0.52,6.4321334e-05,0.65,6.7504863e-05,0.78,6.9718323e-05,0.26,0.0001235923,0.39,0.00027711292,0.52,0.00030526787,0.65,0.00031669995,0.78,0.00032329592,0.26,2.2531459e-05,0.39,5.8533141e-05,0.52,6.5884772e-05,0.65,6.8963981e-05,0.78,7.0758627e-05
0.24,0.00015310313,0.36,0.000268612,0.48,0.00029555881,0.6,0.00030841418,0.72,0.00031713349,0.24,2.8940758e-05,0.36,5.6065027e-05,0.48,6.304066e-05,0.6,6.6436253e-05,0.72,6.8782396e-05,0.24,0.0001030462,0.36,0.00027170061,0.48,0.00030183517,0.6,0.00031375946,0.72,0.00032062699,0.24,1.8269351e-05,0.36,5.7153212e-05,0.48,6.4977796e-05,0.6,6.8174835e-05,0.72,7.003078e-05
0.22,0.00012968049,0.33,0.00025965229,0.44,0.00028980416,0.55,0.00030375089,0.66,0.00031314844,0.22,2.3960644e-05,0.33,5.3812261e-05,0.44,6.1540758e-05,0.55,6.5197701e-05,0.66,6.7702242e-05,0.22,8.1982103e-05,0.33,0.00026538159,0.44,0.00029795201,0.55,0.00031044673,0.66,0.00031759622,0.22,1.4098041e-05,0.33,5.5561412e-05,0.44,6.3958277e-05,0.55,6.7290389e-05,0.66,6.9210659e-05
0.2,0.00010468649,0.3,0.00024856036,0.4,0.00028287158,0.5,0.0002982107,0.6,0.00030842899,0.2,1.8863953e-05,0.3,5.1061849e-05,0.4,5.9749345e-05,0.5,6.3737692e-05,0.6,6.6436959e-05,0.2,6.1640003e-05,0.3,0.00025793979,0.4,0.00029351955,0.5,0.00030668349,0.6,0.00031412616,0.2,1.027487e-05,0.3,5.3704814e-05,0.4,6.2800704e-05,0.5,6.629018e-05,0.6,6.8279865e-05
0.18,7.9748266e-05,0.27,0.00023453222,0.36,0.00027431819,0.45,0.00029147956,0.54,0.00030273722,0.18,1.4001615e-05,0.27,4.7643196e-05,0.36,5.7560777e-05,0.45,6.1977963e-05,0.54,6.4926235e-05,0.18,4.3355663e-05,0.27,0.00024905529,0.36,0.00028838836,0.45,0.00030236326,0.54,0.00031012824,0.18,7.0186504e-06,0.27,5.1511634e-05,0.36,6.1470816e-05,0.45,6.5147923e-05,0.54,6.7213086e-05
0.16,5.6771751e-05,0.24,0.00021647101,0.32,0.00026343704,0.4,0.00028304421,0.48,0.00029569989,0.16,9.7166679e-06,0.24,4.3336721e-05,0.32,5.4814009e-05,0.4,5.9796085e-05,0.48,6.3076185e-05,0.16,2.8274698e-05,0.24,0.00023826849,0.32,0.00028236227,0.4,0.00029733091,0.48,0.00030546317,0.16,4.4687154e-06,0.24,4.8884289e-05,0.32,5.9921278e-05,0.4,6.3826851e-05,0.48,6.5975578e-05
0.14,3.7422907e-05,0.21,0.00019307031,0.28,0.00024909641,0.35,0.00027206302,0.42,0.00028668135,0.14,6.2597013e-06,0.21,3.7902523e-05,0.28,5.125793e-05,0.35,5.6993394e-05,0.42,6.0730616e-05,0.14,1.7073054e-05,0.21,0.00022498656,0.28,0.00027517631,0.35,0.00029137022,0.42,0.00029993234,0.14,2.6465862e-06,0.21,4.5692988e-05,0.28,5.8085749e-05,0.35,6.2273906e-05,0.42,6.4517948e-05
0.12,2.2712451e-05,0.18,0.00016308201,0.24,0.00022952447,0.3,0.00025706695,0.36,0.00027454174,0.12,3.7271682e-06,0.18,3.1199129e-05,0.24,4.6506223e-05,0.3,5.3235943e-05,0.36,5.7618151e-05,0.12,9.5871136e-06,0.18,0.00020846055,0.24,0.00026641717,0.3,0.00028412394,0.36,0.00029321966,0.12,1.4630147e-06,0.18,4.1776041e-05,0.24,5.5868456e-05,0.3,6.0409923e-05,0.36,6.2765551e-05
0.1,1.2736645e-05,0.15,0.00012674148,0.2,0.00020195843,0.25,0.00023544577,0.3,0.00025708342,0.1,2.0600651e-06,0.15,2.3478476e-05,0.2,4.0020002e-05,0.25,4.7944159e-05,0.3,5.3237376e-05,0.1,5.0604795e-06,0.15,0.00018767866,0.2,0.00025543448,0.25,0.0002751165,0.3,0.00028483105,0.1,7.632588e-07,0.15,3.694973e-05,0.2,5.3125545e-05,0.25,5.8115389e-05,0.3,6.0599985e-05
0.08,6.6916448e-06,0.12,8.7576933e-05,0.16,0.00016319085,0.2,0.00020257208,0.24,0.00022996803,0.08,1.0711321e-06,0.12,1.5645048e-05,0.16,3.1317612e-05,0.2,4.0180867e-05,0.24,4.6626513e-05,0.08,2.5525592e-06,0.12,0.00016167965,0.16,0.00024123986,0.2,0.00026354897,0.24,0.00027394034,0.08,3.8195937e-07,0.12,3.1081646e-05,0.16,4.9644977e-05,0.2,5.5201604e-05,0.24,5.7827402e-05
0.06,3.3552577e-06,0.09,5.2030096e-05,0.12,0.00011328719,0.15,0.00015244218,0.18,0.00018479417,0.06,5.3356581e-07,0.09,8.9603081e-06,0.12,2.0846981e-05,0.15,2.9023104e-05,0.18,3.6140355e-05,0.06,1.2510416e-06,0.09,0.00013024667,0.12,0.00022237228,0.15,0.00024801643,0.18,0.00025912731,0.06,1.8630082e-07,0.09,2.4273803e-05,0.12,4.5114097e-05,0.15,5.1355706e-05,0.18,5.4112552e-05
0.04,1.6349191e-06,0.06,2.585184e-05,0.08,6.2277138e-05,0.1,8.7898102e-05,0.12,0.00011426645,0.04,2.5898857e-07,0.06,4.3093559e-06,0.08,1.0929781e-05,0.1,1.583186e-05,0.12,2.1072736e-05,0.04,6.0330693e-07,0.06,9.5259991e-05,0.08,0.00019674763,0.1,0.00022606623,0.12,0.00023759736,0.04,8.9611942e-08,0.06,1.7102308e-05,0.08,3.9102008e-05,0.1,4.6067766e-05,0.12,4.8845112e-05
0.02,7.8422517e-07,0.03,1.0731305e-05,0.04,2.5204754e-05,0.05,3.3205407e-05,0.06,4.1993669e-05,0.02,1.2395093e-07,0.03,1.7465902e-06,0.04,4.2313534e-06,0.05,5.6434181e-06,0.06,7.2177782e-06,0.02,2.8850086e-07,0.03,6.1233178e-05,0.04,0.00016174473,0.05,0.00019390611,0.06,0.00020413912,0.02,4.2802088e-08,0.03,1.0566641e-05,0.04,3.1197118e-05,0.05,3.8551277e-05,0.06,4.0940269e-05
-4.4408921e-16,3.7317636e-07,-6.6613381e-16,3.8958639e-06,-8.8817842e-16,7.4807703e-06,-8.8817842e-16,7.6676976e-06,-1.3322676e-15,7.6696618e-06,-4.4408921e-16,5.8901432e-08,-6.6613381e-16,6.2554415e-07,-8.8817842e-16,1.2164767e-06,-8.8817842e-16,1.2486957e-06,-1.3322676e-15,1.2490637e-06,-4.4408921e-16,1.3739583e-07,-6.6613381e-16,3.3517265e-05,-8.8817842e-16,0.00011679183,-8.8817842e-16,0.00014672463,-1.3322676e-15,0.00015087977,-4.4408921e-16,2.0371698e-08,-6.6613381e-16,5.5765294e-06,-8.8817842e-16,2.1621532e-05,-8.8817842e-16,2.8054452e-05,-1.3322676e-15,2.8989367e-05
-0.02,1.7693395e-07,-0.03,1.3183456e-06,-0.04,1.8272753e-06,-0.05,1.3014855e-06,-0.06,9.0000883e-07,-0.02,2.7901218e-08,-0.03,2.1038877e-07,-0.04,2.9313075e-07,-0.05,2.0866562e-07,-0.06,1.4412885e-07,-0.02,6.5312424e-08,-0.03,1.5286667e-05,-0.04,6.8728247e-05,-0.05,8.6682857e-05,-0.06,7.9130987e-05,-0.02,9.6797271e-09,-0.03,2.4762386e-06,-0.04,1.2119779e-05,-0.05,1.5696876e-05,-0.06,1.4253088e-05
-0.04,8.3735819e-08,-0.06,4.3360015e-07,-0.08,4.1620314e-07,-0.1,2.0263513e-07,-0.12,9.5819695e-08,-0.04,1.3201573e-08,-0.06,6.9011668e-08,-0.08,6.6457952e-08,-0.1,3.2350895e-08,-0.12,1.5292184e-08,-0.04,3.1023647e-08,-0.06,5.943287e-06,-0.08,3.0574987e-05,-0.1,3.4348919e-05,-0.12,2.2807134e-05,-0.04,4.5973423e-09,-0.06,9.4629314e-07,-0.08,5.1412697e-06,-0.1,5.8630178e-06,-0.12,3.8339422e-06
-0.06,3.9609256e-08,-0.09,1.4128169e-07,-0.12,9.317354e-08,-0.15,3.1111411e-08,-0.18,1.010753e-08,-0.06,6.245108e-09,-0.09,2.2455618e-08,-0.12,1.4855618e-08,-0.15,4.9640286e-09,-0.18,1.6121229e-09,-0.06,1.4735312e-08,-0.09,2.0851597e-06,-0.12,9.8896168e-06,-0.15,8.3528387e-06,-0.18,3.3984791e-06,-0.06,2.1841916e-09,-0.09,3.2877688e-07,-0.12,1.6061319e-06,-0.15,1.3615943e-06,-0.18,5.478342e-07
-0.08,1.8734867e-08,-0.12,4.5906841e-08,-0.16,2.0799809e-08,-0.2,4.7763033e-09,-0.24,1.0683399e-09,-0.08,2.9540612e-09,-0.12,7.2948225e-09,-0.16,3.3154498e-09,-0.2,7.6144181e-10,-0.24,1.7035646e-10,-0.08,7.0002037e-09,-0.12,6.9688805e-07,-0.16,2.5242709e-06,-0.2,1.4508316e-06,-0.24,3.779411e-07,-0.08,1.0381746e-09,-0.12,1.093907e-07,-0.16,4.0295555e-07,-0.2,2.3195965e-07,-0.24,6.029165e-08
-0.1,8.8627354e-09,-0.15,1.4912647e-08,-0.2,4.6457796e-09,-0.25,7.3462704e-10,-0.3,1.1338183e-10,-0.1,1.3972042e-09,-0.15,2.3692582e-09,-0.2,7.3996374e-10,-0.25,1.1716191e-10,-0.3,1.8083988e-11,-0.1,3.3265716e-09,-0.15,2.2867564e-07,-0.2,5.8360512e-07,-0.25,2.2725742e-07,-0.3,4.0056292e-08,-0.1,4.9355753e-10,-0.15,3.5824609e-08,-0.2,9.259229e-08,-0.25,3.6156037e-08,-0.3,6.3730299e-09
-0.12,4.1940141e-09,-0.18,4.8466759e-09,-0.24,1.038883e-09,-0.3,1.1336578e-10,-0.36,1.2551616e-11,-0.12,6.6097836e-10,-0.18,7.6957372e-10,-0.24,1.6550852e-10,-0.3,1.808014e-11,-0.36,1.9962355e-12,-0.12,1.5811635e-09,-0.18,7.4574351e-08,-0.24,1.3130425e-07,-0.3,3.4964259e-08,-0.36,4.2355541e-09,-0.12,2.3468128e-10,-0.18,1.1668689e-08,-0.24,2.0782581e-08,-0.3,5.5525656e-09,-0.36,6.7337623e-10
-0.14,1.9850278e-09,-0.21,1.5761306e-09,-0.28,2.327211e-10,-0.35,1.7993276e-11,-0.42,1.4230613e-12,-0.14,3.1287927e-10,-0.21,2.5027628e-10,-0.28,3.708779e-11,-0.35,2.8611529e-12,-0.42,2.2910658e-13,-0.14,7.5194678e-10,-0.21,2.4283367e-08,-0.28,2.9370377e-08,-0.35,5.3763204e-09,-0.42,4.4932493e-10,-0.14,1.116653e-10,-0.21,3.7973165e-09,-0.28,4.64306e-09,-0.35,8.5334193e-10,-0.42,7.1418766e-11
-0.16,9.3980104e-10,-0.24,5.1293565e-10,-0.32,5.2436848e-11,-0.4,2.9642334e-12,-0.48,1.5963578e-13,-0.16,1.4821782e-10,-0.24,8.1508804e-11,-0.32,8.3502236e-12,-0.4,4.765089e-13,-0.48,2.9114187e-14,-0.16,3.578347e-10,-0.24,7.9087802e-09,-0.32,6.5699349e-09,-0.4,8.2839619e-10,-0.48,4.8043645e-11,-0.16,5.3195493e-11,-0.24,1.2367409e-09,-0.32,1.0383369e-09,-0.4,1.3140362e-10,-0.48,7.6427989e-12
-0.18,4.4514396e-10,-0.27,1.671279e-10,-0.36,1.2244166e-11,-0.45,4.7181088e-13,-0.54,6.7648917e-14,-0.18,7.0250316e-11,-0.27,2.6559849e-11,-0.36,1.9453012e-12,-0.45,7.728043e-14,-0.54,5.3590397e-14,-0.18,1.7039532e-10,-0.27,2.577443e-09,-0.36,1.4714042e-09,-0.45,1.2811655e-10,-0.54,5.4879141e-12,-0.18,2.5367385e-11,-0.27,4.0295385e-10,-0.36,2.324074e-10,-0.45,2.03461e-11,-0.54,8.7396481e-13
-0.2,2.1094079e-10,-0.3,5.4576653e-11,-0.4,2.8856689e-12,-0.5,8.4504683e-14,-0.6,2.5274682e-13,-0.2,3.329853e-11,-0.3,8.6723049e-12,-0.4,4.6416686e-13,-0.5,2.2612506e-14,-0.6,2.5155896e-13,-0.2,8.1191219e-11,-0.3,8.4058329e-10,-0.4,3.3015498e-10,-0.5,2.0154756e-11,-0.6,6.2214977e-13,-0.2,1.2103185e-11,-0.3,1.3141623e-10,-0.4,5.2180899e-11,-0.5,3.1951334e-12,-0.6,1.0199753e-13
-0.22,1.0000191e-10,-0.33,1.8051305e-11,-0.44,6.6256961e-13,-0.55,8.295403e-14,-0.66,4.8280651e-13,-0.22,1.5787748e-11,-0.33,2.8633433e-12,-0.44,1.0699682e-13,-0.55,7.2752126e-14,-0.66,4.8182729e-13,-0.22,3.8710604e-11,-0.33,2.7451521e-10,-0.44,7.4292276e-11,-0.55,3.3673784e-12,-0.66,7.0862136e-14,-0.22,5.7764775e-12,-0.33,4.2959324e-11,-0.44,1.175283e-11,-0.55,5.374402e-13,-0.66,1.2766465e-14
-0.24,4.7438452e-11,-0.36,6.148987e-12,-0.48,1.5474749e-13,-0.6,2.5617519e-13,-0.72,4.3829368e-13,-0.24,7.4910241e-12,-0.36,9.763289e-13,-0.48,2.9505014e-14,-0.6,2.544769e-13,-0.72,4.3839053e-13,-0.24,1.8476347e-11,-0.36,8.977449e-11,-0.48,1.6926612e-11,-0.6,5.4375147e-13,-0.72,5.1104362e-14,-0.24,2.760445e-12,-0.36,1.4066025e-11,-0.48,2.6750976e-12,-0.6,8.6023075e-14,-0.72,4.4352355e-14
-0.26,2.2541642e-11,-0.39,2.0821321e-12,-0.52,5.9259891e-14,-0.65,4.686407e-13,-0.78,3.0138155e-13,-0.26,3.5590516e-12,-0.39,3.3430613e-13,-0.52,3.0664079e-14,-0.65,4.6846768e-13,-0.78,3.0138428e-13,-0.26,8.8290994e-12,-0.39,2.9408211e-11,-0.52,4.0447856e-12,-0.65,8.9406175e-14,-0.78,2.3648221e-13,-0.26,1.3219782e-12,-0.39,4.6079238e-12,-0.52,6.4102747e-13,-0.65,1.5513101e-14,-0.78,2.3309812e-13
-0.28,1.0763009e-11,-0.42,6.9322389e-13,-0.56,1.0557986e-13,-0.7,4.7261864e-13,-0.84,2.0582284e-13,-0.28,1.7002983e-12,-0.42,1.1176525e-13,-0.56,9.9296445e-14,-0.7,4.7181532e-13,-0.84,2.0721031e-13,-0.28,4.2346574e-12,-0.42,9.6816565e-12,-0.56,9.5776678e-13,-0.7,3.6075984e-14,-0.84,4.3304843e-13,-0.28,6.3478838e-13,-0.42,1.516848e-12,-0.56,1.5433996e-13,-0.7,2.1278634e-14,-0.84,4.3330592e-13
-0.3,5.2059564e-12,-0.45,2.3094738e-13,-0.6,2.571675e-13,-0.75,3.7328498e-13,-0.9,1.6875042e-13,-0.3,8.2122936e-13,-0.45,3.8755271e-14,-0.6,2.5612908e-13,-0.75,3.7342872e-13,-0.9,1.6976356e-13,-0.3,2.0503196e-12,-0.45,3.2594233e-12,-0.6,2.2151759e-13,-0.75,1.2266201e-13,-0.9,4.0310724e-13,-0.3,3.0626576e-13,-0.45,5.1150232e-13,-0.6,3.7285131e-14,-0.75,1.2070735e-13,-0.9,4.0236266e-13
-0.32,2.5596116e-12,-0.48,8.2577424e-14,-0.64,4.3919792e-13,-0.8,2.5897417e-13,-0.96,1.3215983e-13,-0.32,4.049122e-13,-0.48,1.9186665e-14,-0.64,4.3962203e-13,-0.8,2.6013117e-13,-0.96,1.3219237e-13,-0.32,1.0142395e-12,-0.48,1.1327394e-12,-0.64,5.1197003e-14,-0.8,3.3155054e-13,-0.96,3.0254733e-13,-0.32,1.5207288e-13,-0.48,1.7944284e-13,-0.64,1.0986288e-14,-0.8,3.3271085e-13,-0.96,3.0141632e-13
-0.34,1.2551502e-12,-0.51,4.8375261e-14,-0.68,4.8981665e-13,-0.85,1.9803558e-13,-1.02,8.2595597e-14,-0.34,2.01414e-13,-0.51,2.6805076e-14,-0.68,4.8976688e-13,-0.85,1.9857667e-13,-1.02,8.279001e-14,-0.34,5.0742927e-13,-0.51,3.8750566e-13,-0.68,2.8014813e-14,-0.85,4.3529928e-13,-1.02,2.1761909e-13,-0.34,7.5448168e-14,-0.51,6.1598377e-14,-0.68,1.6515212e-14,-0.85,4.3465014e-13,-1.02,2.1727085e-13
-0.36,6.0767578e-13,-0.54,7.6821818e-14,-0.72,4.3849729e-13,-0.9,1.7019605e-13,-1.08,4.7221577e-14,-0.36,9.8005993e-14,-0.54,7.0392373e-14,-0.72,4.3845525e-13,-0.9,1.6936463e-13,-1.08,4.8104087e-14,-0.36,2.5055598e-13,-0.54,1.3037302e-13,-0.72,7.5517784e-14,-0.9,3.9829351e-13,-1.08,1.5797598e-13,-0.36,3.761621e-14,-0.54,2.0321391e-14,-0.72,7.3104184e-14,-0.9,3.9722395e-13,-1.08,1.5942768e-13
-0.38,2.9437367e-13,-0.57,1.6250652e-13,-0.76,3.4837598e-13,-0.95,1.4084946e-13,-1.14,3.6212878e-14,-0.38,4.7807718e-14,-0.57,1.5911876e-13,-0.76,3.4829433e-13,-0.95,1.4068394e-13,-1.14,3.6694904e-14,-0.38,1.2361421e-13,-0.57,4.302762e-14,-0.76,2.1007891e-13,-0.95,3.1621694e-13,-1.14,1.2171246e-13,-0.38,1.9203459e-14,-0.57,8.5155616e-15,-0.76,2.0874379e-13,-0.95,3.1867532e-13,-1.14,1.2197418e-13
-0.4,1.420148e-13,-0.6,2.9298213e-13,-0.8,2.5903725e-13,-1,9.9324205e-14,-1.2,3.7549261e-14,-0.4,2.2691348e-14,-0.6,2.9155923e-13,-0.8,2.5980188e-13,-1,9.9145051e-14,-1.2,3.6692213e-14,-0.4,5.8747629e-14,-0.6,1.7404112e-14,-0.8,3.7642349e-13,-1,2.3651197e-13,-1.2,9.858836e-14,-0.4,1.0884885e-14,-0.6,6.0211238e-15,-0.8,3.7432781e-13,-1,2.3604903e-13,-1.2,9.9580116e-14
-0.42,6.9785354e-14,-0.63,4.2282503e-13,-0.84,2.0694606e-13,-1.05,6.2415513e-14,-1.26,3.721657e-14,-0.42,1.265378e-14,-0.63,4.2136101e-13,-0.84,2.0675134e-13,-1.05,6.2797282e-14,-1.26,3.8105333e-14,-0.42,3.0388063e-14,-0.63,1.7387217e-14,-0.84,4.2432269e-13,-1.05,1.8336248e-13,-1.26,7.2693471e-14,-0.42,5.661767e-15,-0.63,1.2124346e-14,-0.84,4.2706842e-13,-1.05,1.8495344e-13,-1.26,7.2414094e-14
-0.44,3.799423e-14,-0.66,4.7597359e-13,-0.88,1.782834e-13,-1.1,4.3305904e-14,-1.32,3.54009e-14,-0.44,1.0442983e-14,-0.66,4.7730487e-13,-0.88,1.7935841e-13,-1.1,4.1665354e-14,-1.32,3.5373344e-14,-0.44,1.4155127e-14,-0.66,4.3941678e-14,-0.88,3.9638388e-13,-1.1,1.4229993e-13,-1.32,4.9013676e-14,-0.44,2.7817676e-15,-0.66,4.3126106e-14,-0.88,3.9616455e-13,-1.1,1.4178745e-13,-1.32,4.9431764e-14
-0.46,2.9315907e-14,-0.69,4.5932771e-13,-0.92,1.5928789e-13,-1.15,3.7079776e-14,-1.38,3.3174767e-14,-0.46,1.6378364e-14,-0.69,4.6047186e-13,-0.92,1.5954745e-13,-1.15,3.6821184e-14,-1.38,3.3805999e-14,-0.46,9.1775676e-15,-0.69,1.1356925e-13,-0.92,3.3813568e-13,-1.15,1.1386359e-13,-1.38,3.326373e-14,-0.46,3.2756503e-15,-0.69,1.114655e-13,-0.92,3.4063042e-13,-1.15,1.1571211e-13,-1.38,3.2234826e-14
-0.48,4.0157083e-14,-0.72,4.0930987e-13,-0.96,1.3212009e-13,-1.2,3.6654102e-14,-1.44,2.8361454e-14,-0.48,3.2580275e-14,-0.72,4.1006017e-13,-0.96,1.3163764e-13,-1.2,3.7354879e-14,-1.44,2.8734761e-14,-0.48,3.7068068e-15,-0.72,2.2348153e-13,-0.96,2.6648082e-13,-1.2,9.6760872e-14,-1.44,2.3241674e-14,-0.48,3.0756218e-15,-0.72,2.214184e-13,-0.96,2.6935489e-13,-1.2,9.8563153e-14,-1.44,2.2555136e-14
-0.5,6.9739119e-14,-0.75,3.436645e-13,-1,9.8377517e-14,-1.25,3.7674218e-14,-1.5,2.593358e-14,-0.5,6.5604425e-14,-0.75,3.4461224e-13,-1,9.7895323e-14,-1.25,3.814161e-14,-1.5,2.6752932e-14,-0.5,1.1329852e-14,-0.75,3.3851311e-13,-1,2.1748539e-13,-1.25,7.6933477e-14,-1.5,1.7426811e-14,-0.5,1.0085734e-14,-0.75,3.3526533e-13,-1,2.1547496e-13,-1.25,7.6652528e-14,-1.5,1.8103704e-14
-0.52,1.2056056e-13,-0.78,2.7585862e-13,-1.04,6.8925951e-14,-1.3,3.656752e-14,-1.56,2.3352969e-14,-0.52,1.1874834e-13,-0.78,2.7675014e-13,-1.04,6.8133334e-14,-1.3,3.7169311e-14,-1.56,2.3255734e-14,-0.52,2.5307341e-14,-0.78,3.923189e-13,-1.04,1.7598055e-13,-1.3,5.3206549e-14,-1.56,1.5329339e-14,-0.52,2.393115e-14,-0.78,3.9160451e-13,-1.04,1.7688131e-13,-1.3,5.580662e-14,-1.56,1.4329231e-14
-0.54,1.9301326e-13,-0.81,2.2576322e-13,-1.08,4.7655317e-14,-1.35,3.3966205e-14,-1.62,2.1536968e-14,-0.54,1.8986769e-13,-0.81,2.2430398e-13,-1.08,4.8130764e-14,-1.35,3.4647173e-14,-1.62,2.153748e-14,-0.54,5.5669627e-14,-0.81,3.8756793e-13,-1.08,1.4426331e-13,-1.35,3.993197e-14,-1.62,1.2217206e-14,-0.54,5.1265339e-14,-0.81,3.8718978e-13,-1.08,1.4378178e-13,-1.35,3.9815554e-14,-1.62,1.194623e-14
-0.56,2.7583101e-13,-0.84,1.9410443e-13,-1.12,3.836075e-14,-1.4,3.1092403e-14,-1.68,1.985169e-14,-0.56,2.7409208e-13,-0.84,1.9451598e-13,-1.12,3.8149631e-14,-1.4,3.1727191e-14,-1.68,1.977665e-14,-0.56,1.0042769e-13,-0.84,3.603968e-13,-1.12,1.1949307e-13,-1.4,2.8615958e-14,-1.68,1.120027e-14,-0.56,9.6566203e-14,-0.84,3.614891e-13,-1.12,1.2010911e-13,-1.4,2.833312e-14,-1.68,1.3092065e-14
-0.58,3.5705484e-13,-0.87,1.7529762e-13,-1.16,3.7454696e-14,-1.45,2.8732765e-14,-1.74,1.8419378e-14,-0.58,3.5644302e-13,-0.87,1.7509183e-13,-1.16,3.663485e-14,-1.45,2.913658e-14,-1.74,1.8062916e-14,-0.58,1.6572212e-13,-0.87,3.2377423e-13,-1.16,1.0448189e-13,-1.45,2.21936e-14,-1.74,1.194251e-14,-0.58,1.5781711e-13,-0.87,3.2459226e-13,-1.16,1.0604335e-13,-1.45,2.2397798e-14,-1.74,9.9516976e-15
